ID,KEY,Q,A,CE,USD,GAS,nuc,ren,ND1,ND2,RD1,GD1,MDL,MDH,state,GN,GR,GND1,GND2,GRD2
15,6823082,8,2,0,120,20,20,10,20,0,0,0,120,0,1,400,200,400,0,0
16,6851570,1,1,1,110,20,0,20,0,0,20,20,110,0,1,0,400,0,0,400
16,6851570,1,2,0,120,60,30,0,30,30,0,60,120,0,1,1800,0,1800,1800,0
16,6851570,2,1,1,90,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0
16,6851570,2,2,0,90,60,20,20,20,20,20,60,90,0,1,1200,1200,1200,1200,1200
16,6851570,3,1,0,100,0,20,30,20,20,30,0,100,0,1,0,0,0,0,0
16,6851570,3,2,1,120,0,10,20,10,10,20,0,120,0,1,0,0,0,0,0
16,6851570,4,1,0,110,60,10,30,10,10,30,60,110,0,1,600,1800,600,600,1800
16,6851570,4,2,1,90,40,10,10,10,10,10,40,90,0,1,400,400,400,400,400
16,6851570,5,1,0,120,40,0,30,0,0,30,40,120,0,1,0,1200,0,0,1200
16,6851570,5,2,1,100,40,30,20,30,30,20,40,100,0,1,1200,800,1200,1200,800
16,6851570,6,1,1,110,0,30,10,30,30,10,0,110,0,1,0,0,0,0,0
16,6851570,6,2,0,100,20,10,0,10,10,0,20,100,0,1,200,0,200,200,0
16,6851570,7,1,0,110,40,20,0,20,20,0,40,110,0,1,800,0,800,800,0
16,6851570,7,2,1,90,20,30,30,30,30,30,20,90,0,1,600,600,600,600,600
16,6851570,8,1,1,100,60,0,10,0,0,10,60,100,0,1,0,600,0,0,600
16,6851570,8,2,0,120,20,20,10,20,20,10,20,120,0,1,400,200,400,400,200
17,6859687,1,1,1,110,20,0,20,0,0,0,0,0,0,1,0,400,0,0,0
17,6859687,1,2,0,120,60,30,0,30,0,0,0,0,0,1,1800,0,1800,0,0
17,6859687,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,6859687,2,2,1,90,60,20,20,20,0,0,0,0,0,1,1200,1200,1200,0,0
17,6859687,3,1,1,100,0,20,30,20,0,0,0,0,0,1,0,0,0,0,0
17,6859687,3,2,0,120,0,10,20,10,0,0,0,0,0,1,0,0,0,0,0
17,6859687,4,1,0,110,60,10,30,10,0,0,0,0,0,1,600,1800,600,0,0
17,6859687,4,2,1,90,40,10,10,10,0,0,0,0,0,1,400,400,400,0,0
17,6859687,5,1,0,120,40,0,30,0,0,0,0,0,0,1,0,1200,0,0,0
